seed	omics_type_classification_type	classifier	cutoff	ACCURACY_average	ACCURACY_stdev	PRECISION_average	PRECISION_stdev	TPR_average	TPR_stdev	TNR_average	TNR_stdev	FPR_average	FPR_stdev	FNR_average	FNR_stdev	NPV_average	NPV_stdev	MCC_average	MCC_stdev	F1_average	F1_stdev
seed_75	3omics_PAM_cVSra	RF	top40	0.85	0.0559016994374947	0.8496535456287778	0.0989064981049412	0.9625	0.0559016994374947	0.625	0.2651650429449553	0.375	0.2651650429449553	0.0375	0.0559016994374947	0.9314285714285714	0.0960442075084092	0.6688410680402331	0.13172495090224431	0.8972879372879372	0.0309435631150525
seed_75	1omics_P_cVSra	RF	top60	0.7333333333333333	0.0756912588524373	0.7617604617604617	0.097511296303153	0.9	0.0838525491562421	0.4	0.2850438562747845	0.6	0.2850438562747845	0.1	0.0838525491562421	0.6733333333333333	0.20466775244011667	0.3539767928561853	0.23228117008932503	0.8193043817811619	0.0454476375997384
seed_75	1omics_AA_cVSra	RF	top80	0.65	0.0559016994374947	0.676755128929042	0.0358976865247686	0.9125	0.0342326598440728	0.125	0.125	0.875	0.125	0.0875	0.0342326598440728	0.3333333333333333	0.3333333333333333	0.03477596226286825	0.22583399931693673	0.7768902505744611	0.0330495385146783
seed_75	1omics_M_cVSra	RF	top50	0.8416666666666667	0.0994778032192776	0.8279178338001867	0.0919841022233353	0.975	0.0342326598440728	0.575	0.2592055169165965	0.425	0.2592055169165965	0.025	0.0342326598440728	0.9	0.14907119849998599	0.6276275910667648	0.2513747054860926	0.8937804114274702	0.062968962154574
seed_76	3omics_PAM_cVSpos	RF	top20	0.8375	0.1045825033167594	0.8314285714285714	0.119598724388195	0.875	0.1767766952966369	0.8	0.1895718861012887	0.2	0.1895718861012887	0.125	0.1767766952966369	0.8955555555555555	0.1456361100249862	0.6996571012548287	0.19314832392739578	0.8406349206349206	0.1083884097452074
seed_76	1omics_P_cVSpos	RF	top40	0.7	0.1617772388193098	0.7300505050505051	0.2066630318015212	0.675	0.2592055169165965	0.725	0.2053959590644373	0.275	0.2053959590644373	0.325	0.2592055169165965	0.7183333333333334	0.19043079816271552	0.4227574580711536	0.3330270758412741	0.6796513342178977	0.185649313349745
seed_76	1omics_AA_cVSpos	RF	40p	0.625	0.0988211768802618	0.6278571428571429	0.0863222486514623	0.575	0.2091650066335189	0.675	0.0684653196881457	0.325	0.0684653196881457	0.425	0.2091650066335189	0.634090909090909	0.1291105583281592	0.2558404449992396	0.20182539558897378	0.5919108669108669	0.1456936555589825
seed_76	1omics_M_cVSpos	RF	top50	0.825	0.0927024810886957	0.8282828282828283	0.1647424891949504	0.875	0.0883883476483184	0.775	0.2236067977499789	0.225	0.2236067977499789	0.125	0.0883883476483184	0.8692063492063492	0.08249082803256742	0.6730348682439159	0.17881926869360756	0.8385905941323898	0.0705555104048423
seed_76	3omics_PAM_cVSneg	RF	top90	0.875	0.0883883476483184	0.8892063492063492	0.1238725928088257	0.875	0.0883883476483184	0.875	0.1530931089239486	0.125	0.1530931089239486	0.125	0.0883883476483184	0.8777777777777778	0.08240220541217402	0.7584179757815249	0.17380755656952018	0.8771241830065359	0.0809930252269787
seed_76	1omics_P_cVSneg	RF	top80	0.8125	0.0883883476483184	0.9142857142857144	0.1277753129999879	0.7	0.1118033988749894	0.925	0.1118033988749894	0.075	0.1118033988749894	0.3	0.1118033988749894	0.7575757575757576	0.0832950631437911	0.647644417994524	0.17981571521553502	0.7876923076923077	0.0957753233224923
seed_76	1omics_AA_cVSneg	RF	top40	0.6125	0.1354967711792425	0.6731746031746032	0.2125683682053885	0.525	0.1369306393762915	0.7	0.2270737765573118	0.3	0.2270737765573118	0.475	0.1369306393762915	0.5892496392496392	0.1231917849520782	0.24243804833645485	0.2912817136618935	0.5764253393665159	0.1270128617959574
seed_76	1omics_M_cVSneg	RF	top60	0.8375	0.1296027584582982	0.8442063492063492	0.1474962153239717	0.85	0.1045825033167594	0.825	0.1895718861012887	0.175	0.1895718861012887	0.15	0.1045825033167594	0.8416666666666667	0.12561576727327792	0.6803947770944534	0.25829360985154304	0.843235294117647	0.1137595030273397
seed_76	3omics_PAM_cVSra	RF	top20	0.8416666666666667	0.054326686710022	0.8568253968253968	0.0643043280910164	0.925	0.0814900300650331	0.675	0.1895718861012887	0.325	0.1895718861012887	0.075	0.0814900300650331	0.8555555555555555	0.14487116456005886	0.6482821602587514	0.12182517100903105	0.8860659521001076	0.0388507372874359
seed_76	1omics_P_cVSra	RF	top90	0.7333333333333334	0.0756912588524373	0.7542290552584671	0.0591482497711195	0.9	0.0947859430506443	0.4	0.2053959590644373	0.6	0.2053959590644373	0.1	0.0947859430506443	0.7059523809523809	0.2900098715967834	0.3640917653041958	0.2320842416092035	0.8176259393364657	0.0507293577120652
seed_76	1omics_AA_cVSra	RF	top500	0.6583333333333333	0.0348608344389198	0.6792207792207792	0.0206707123572525	0.925	0.0522912516583797	0.125	0.0883883476483184	0.875	0.0883883476483184	0.075	0.0522912516583797	[0.3333333333333333, 0.3333333333333333, 0.5, 0.6666666666666666, 'nan']	[0.3333333333333333, 0.3333333333333333, 0.5, 0.6666666666666666, 'nan']	[0.0, 0.0, 0.10660035817780521, 0.2672612419124244, 'nan']	[0.0, 0.0, 0.10660035817780521, 0.2672612419124244, 'nan']	0.7827596017069701	0.0249072101025182
seed_76	1omics_M_cVSra	RF	top30	0.8250000000000001	0.0903311807861616	0.8034733893557423	0.0846591099951904	0.9875	0.0279508497187473	0.5	0.2338535866733713	0.5	0.2338535866733713	0.0125	0.0279508497187473	0.9333333333333333	0.14907119849998599	0.594836000555531	0.22995811092624274	0.8846300846300846	0.0572551282899283
seed_77	3omics_PAM_cVSpos	RF	top90	0.85	0.0712609640686961	0.875	0.0821677747652724	0.825	0.1425219281373922	0.875	0.0883883476483184	0.125	0.0883883476483184	0.175	0.1425219281373922	0.8464285714285714	0.10967251809131492	0.710570468154543	0.14072836441440112	0.8422268907563025	0.083375839499491
seed_77	1omics_P_cVSpos	RF	20p	0.675	0.0814900300650331	0.6824242424242424	0.0914478982262076	0.7	0.1895718861012887	0.65	0.1854049621773915	0.35	0.1854049621773915	0.3	0.1895718861012887	0.7006060606060606	0.12206894136626646	0.36607086774127984	0.16716666890704748	0.6747895379474327	0.0965566471679963
seed_77	1omics_AA_cVSpos	RF	top900	0.6	0.0559016994374947	0.6252020202020202	0.1029560660454623	0.575	0.1425219281373922	0.625	0.1976423537605237	0.375	0.1976423537605237	0.425	0.1425219281373922	0.5956493506493507	0.03756396691946867	0.2100376040265969	0.12020195541966892	0.584347463681829	0.0706114593729412
seed_77	1omics_M_cVSpos	RF	top30	0.825	0.1556237449748591	0.8582972582972582	0.1863914412568452	0.825	0.1118033988749894	0.825	0.2592055169165965	0.175	0.2592055169165965	0.175	0.1118033988749894	0.8133333333333334	0.14790721148705543	0.6606423274918475	0.3115771759105371	0.8326463216865694	0.1265015999100326
seed_77	3omics_PAM_cVSneg	RF	top90	0.8625	0.0814900300650331	0.8805555555555555	0.1185040500427863	0.85	0.0559016994374947	0.875	0.125	0.125	0.125	0.15	0.0559016994374947	0.851984126984127	0.05848296326012868	0.7287549991450212	0.16542498941110248	0.8630392156862745	0.0780456199953678
seed_77	1omics_P_cVSneg	RF	top80	0.7875	0.0947859430506443	0.8428571428571429	0.1441902088441882	0.725	0.1045825033167594	0.85	0.1369306393762915	0.15	0.1369306393762915	0.275	0.1045825033167594	0.7565656565656566	0.08144869181908886	0.5868162878321332	0.19584023900551564	0.7738461538461539	0.0975732837083113
seed_77	1omics_AA_cVSneg	RF	top800	0.575	0.0279508497187473	0.5873015873015873	0.0448956686467649	0.525	0.0559016994374947	0.625	0.0883883476483184	0.375	0.0883883476483184	0.475	0.0559016994374947	0.5676190476190476	0.01936247705647859	0.15243030408522612	0.05912643685602404	0.5519327731092437	0.0261523262044059
seed_77	1omics_M_cVSneg	RF	top80	0.875	0.1082531754730548	0.8888888888888888	0.1360827634879543	0.875	0.125	0.875	0.1530931089239486	0.125	0.1530931089239486	0.125	0.125	0.8806349206349207	0.12523799464860064	0.7596624906630602	0.21837752722547701	0.8757422969187675	0.1013389478075483
seed_77	3omics_PAM_cVSra	RF	top70	0.85	0.0756912588524372	0.8412565504670768	0.0972308358588767	0.975	0.0342326598440728	0.6	0.2850438562747845	0.4	0.2850438562747845	0.025	0.0342326598440728	0.95	0.06846531968814576	0.6622800333292163	0.17398745951462474	0.8992511684616947	0.0435891504971996
seed_77	1omics_P_cVSra	RF	top300	0.7416666666666667	0.0903311807861616	0.7654196096301359	0.0830685624645374	0.9	0.0838525491562421	0.425	0.2592055169165965	0.575	0.2592055169165965	0.1	0.0838525491562421	0.6666666666666666	0.2041241452319315	0.3702369105874678	0.25758387669155247	0.8235971538158695	0.0575519047678456
seed_77	1omics_AA_cVSra	RF	20p	0.6666666666666666	0.0416666666666666	0.69956643526976	0.0441260655863772	0.8875	0.0522912516583797	0.225	0.1854049621773915	0.775	0.1854049621773915	0.1125	0.0522912516583797	0.41428571428571426	0.2616882221720778	0.12040700610840568	0.1941136800113071	0.7804909804909805	0.0204410066500916
seed_77	1omics_M_cVSra	RF	top50	0.8333333333333334	0.0721687836487032	0.8147869674185464	0.0563101620851473	0.975	0.0342326598440728	0.55	0.1677050983124842	0.45	0.1677050983124842	0.025	0.0342326598440728	0.9	0.14907119849998599	0.6112124855876508	0.19841397831204646	0.8872041789688848	0.0448879434592508
seed_78	3omics_PAM_cVSpos	RF	5p	0.825	0.1118033988749894	0.8488888888888889	0.1469021678314525	0.825	0.1895718861012887	0.825	0.2091650066335189	0.175	0.2091650066335189	0.175	0.1895718861012887	0.8542568542568543	0.133346919343058	0.6751290364785354	0.2063701588581012	0.8211161387631977	0.1303481611194629
seed_78	1omics_P_cVSpos	RF	top40	0.6875	0.1169267933366856	0.7025213675213675	0.1320305698358298	0.7	0.2270737765573118	0.675	0.2270737765573118	0.325	0.2270737765573118	0.3	0.2270737765573118	0.7365584415584415	0.19008064129195767	0.403818285262022	0.23669560588732838	0.6823906485671192	0.1314234361677246
seed_78	1omics_AA_cVSpos	RF	100p	0.625	0.0	0.6283333333333333	0.0240081004848132	0.625	0.0883883476483184	0.625	0.0883883476483184	0.375	0.0883883476483184	0.375	0.0883883476483184	0.6283333333333333	0.024008100484813215	0.2532795558988644	0.004490716861017961	0.6226190476190476	0.0338292196151971
seed_78	1omics_M_cVSpos	RF	5p	0.825	0.1354967711792425	0.8106060606060606	0.1778287059743258	0.9	0.1045825033167594	0.75	0.25	0.25	0.25	0.1	0.1045825033167594	0.8877777777777778	0.11388211361960725	0.6727574580711536	0.25579996471641414	0.8440350877192982	0.1168024536269854
seed_78	3omics_PAM_cVSneg	RF	top100	0.875	0.0441941738241592	0.8692063492063492	0.0824908280325674	0.9	0.1369306393762915	0.85	0.1045825033167594	0.15	0.1045825033167594	0.1	0.1369306393762915	0.9155555555555556	0.11589693164804707	0.7671295799522718	0.08967191925908256	0.8752194211017741	0.0517415803575139
seed_78	1omics_P_cVSneg	RF	top90	0.825	0.1354967711792425	0.8333333333333334	0.1559023911155809	0.825	0.1118033988749894	0.825	0.1677050983124842	0.175	0.1677050983124842	0.175	0.1118033988749894	0.8206349206349206	0.1205395926608391	0.6519763153394849	0.2716934586149729	0.827843137254902	0.1301534746027651
seed_78	1omics_AA_cVSneg	RF	top600	0.6	0.1296027584582982	0.612987012987013	0.1571270548862387	0.6	0.1854049621773915	0.6	0.2053959590644373	0.4	0.2053959590644373	0.4	0.1854049621773915	0.6088888888888889	0.14474328061761838	0.21062568580993724	0.26973450614825906	0.5956223893065998	0.1364576894666638
seed_78	1omics_M_cVSneg	RF	top60	0.85	0.1135368882786559	0.8238888888888889	0.1235346205285619	0.9	0.1045825033167594	0.8	0.1425219281373922	0.2	0.1425219281373922	0.1	0.1045825033167594	0.8892857142857142	0.11871978670424758	0.7065003861198845	0.22719405898086886	0.8586601307189543	0.1069263117688527
seed_78	3omics_PAM_cVSra	RF	top40	0.8416666666666667	0.0684653196881457	0.8442643149763893	0.083762209388984	0.95	0.0522912516583797	0.625	0.25	0.375	0.25	0.05	0.0522912516583797	0.886984126984127	0.10715402646073217	0.6388104455927115	0.16410541811060958	0.8905482612863018	0.0404054780005146
seed_78	1omics_P_cVSra	RF	top50	0.7333333333333333	0.0559016994374947	0.7670263895031697	0.0665424044098111	0.875	0.0625	0.45	0.2091650066335189	0.55	0.2091650066335189	0.125	0.0625	0.6409523809523809	0.11326928962781183	0.36100658385581996	0.16411623711652784	0.8144639822059178	0.0334489757551048
seed_78	1omics_AA_cVSra	RF	top500	0.6666666666666666	0.0833333333333333	0.693517489375613	0.0521485168806704	0.9	0.0712609640686961	0.2	0.1677050983124842	0.8	0.1677050983124842	0.1	0.0712609640686961	0.43666666666666665	0.380861596325431	0.11964281724194936	0.28563172262412717	0.7826149226149226	0.0537641899406226
seed_78	1omics_M_cVSra	RF	top60	0.8333333333333334	0.1102396379610246	0.8320676021604814	0.1115324622966368	0.9625	0.0559016994374947	0.575	0.3259601202601324	0.425	0.3259601202601324	0.0375	0.0559016994374947	0.8555555555555555	0.2208289657150199	0.6008762096851835	0.30618432349709007	0.8883094079019376	0.0667820139142997
seed_79	3omics_PAM_cVSpos	RF	top90	0.825	0.1118033988749894	0.8441558441558441	0.1624674805609974	0.85	0.1629800601300662	0.8	0.2270737765573118	0.2	0.2270737765573118	0.15	0.1629800601300662	0.861010101010101	0.12958773208962265	0.6765720861506282	0.21260510974668717	0.8296356275303644	0.1028556832651012
seed_79	1omics_P_cVSpos	RF	10p	0.6875	0.1169267933366856	0.7253679653679653	0.1527281684653376	0.7	0.1425219281373922	0.675	0.2877716108305334	0.325	0.2877716108305334	0.3	0.1425219281373922	0.6828282828282828	0.12106261823926251	0.3910756805597849	0.23773086207847305	0.6933024869866975	0.0844051276044105
seed_79	1omics_AA_cVSpos	RF	20p	0.6625	0.121834929310112	0.6455555555555555	0.1158969316480471	0.725	0.1369306393762915	0.6	0.1369306393762915	0.4	0.1369306393762915	0.275	0.1369306393762915	0.6880952380952381	0.13106056137640842	0.32926771356860685	0.24396341639948782	0.6813725490196078	0.1206718982852076
seed_79	1omics_M_cVSpos	RF	top70	0.8375	0.1045825033167594	0.8502164502164502	0.1530717811492926	0.85	0.1045825033167594	0.825	0.1895718861012887	0.175	0.1895718861012887	0.15	0.1045825033167594	0.8539682539682539	0.1107704528404311	0.689187866239515	0.20909565689216958	0.8429308565531476	0.096139544422555
seed_79	3omics_PAM_cVSneg	RF	top70	0.8875	0.1118033988749894	0.8805555555555555	0.1185040500427863	0.9	0.1045825033167594	0.875	0.125	0.125	0.125	0.1	0.1045825033167594	0.8964285714285715	0.10594569267279519	0.7759881576697424	0.22278761893729182	0.8897058823529412	0.1100487466698218
seed_79	1omics_P_cVSneg	RF	top40	0.825	0.0814900300650331	0.8305555555555556	0.1077620263403934	0.825	0.0684653196881457	0.825	0.1118033988749894	0.175	0.1118033988749894	0.175	0.0684653196881457	0.8242063492063492	0.0686691415063047	0.6523715784073818	0.16519669566495665	0.8263725490196079	0.0798104853493774
seed_79	1omics_AA_cVSneg	RF	top800	0.6125	0.1617772388193098	0.6366666666666667	0.2143359729421362	0.575	0.2270737765573118	0.65	0.2404423007708918	0.35	0.2404423007708918	0.425	0.2270737765573118	0.6190909090909091	0.14985470635598697	0.23962235526578896	0.33397859869517216	0.5904029304029303	0.1865998206945262
seed_79	1omics_M_cVSneg	RF	5p	0.8375	0.1135368882786559	0.875	0.1381926995981416	0.8	0.1118033988749894	0.875	0.1530931089239486	0.125	0.1530931089239486	0.2	0.1118033988749894	0.8134126984126984	0.09730738090936711	0.6816392919759886	0.22606345527955732	0.8323669467787115	0.1141791679774328
seed_79	3omics_PAM_cVSra	RF	top200	0.85	0.0959238702768444	0.8329232171337434	0.1051246599618859	0.9875	0.0279508497187473	0.575	0.2877716108305334	0.425	0.2877716108305334	0.0125	0.0279508497187473	0.9666666666666667	0.07453559924999298	0.6597545204683751	0.21935594396657765	0.9007217566969888	0.061439347996839
seed_79	1omics_P_cVSra	RF	top50	0.7333333333333334	0.1086533734200441	0.7675527052926434	0.0895066708085274	0.875	0.0883883476483184	0.45	0.2592055169165965	0.55	0.2592055169165965	0.125	0.0883883476483184	0.6309523809523809	0.2680554821237548	0.357100993959895	0.3047256053703289	0.814781442523378	0.0703213846032462
seed_79	1omics_AA_cVSra	RF	top50	0.65	0.0372677996249965	0.6791304347826087	0.0171358043522984	0.9	0.0559016994374947	0.15	0.0559016994374947	0.85	0.0559016994374947	0.1	0.0559016994374947	0.5	0.28867513459481287	0.09059955906364264	0.1331494660395772	0.7737121737121736	0.0277005783774151
seed_79	1omics_M_cVSra	RF	top30	0.8166666666666667	0.0864018389721988	0.801995931858632	0.0777073821360624	0.975	0.0342326598440728	0.5	0.25	0.5	0.25	0.025	0.0342326598440728	0.9166666666666666	0.11785113019775792	0.5689027773128748	0.2196230450726707	0.8783322559793147	0.0515417368266238
seed_80	3omics_PAM_cVSpos	RF	top80	0.85	0.0712609640686961	0.8555555555555555	0.136986977843755	0.875	0.0883883476483184	0.825	0.1677050983124842	0.175	0.1677050983124842	0.125	0.0883883476483184	0.8758730158730159	0.07663889207368332	0.7154898020028396	0.14286493395820435	0.8561344537815126	0.0596581812073395
seed_80	1omics_P_cVSpos	RF	10p	0.7	0.1026979795322186	0.7233333333333334	0.0878761755097604	0.675	0.2436698586202241	0.725	0.1629800601300662	0.275	0.1629800601300662	0.325	0.2436698586202241	0.7201298701298702	0.16351592603971912	0.42079101681412595	0.20686233788209024	0.6753645047762695	0.1422585241048246
seed_80	1omics_AA_cVSpos	RF	top200	0.625	0.0441941738241592	0.6323015873015873	0.0610102754976678	0.625	0.0883883476483184	0.625	0.125	0.375	0.125	0.375	0.0883883476483184	0.6259523809523809	0.04172105294097215	0.25407008203465836	0.08917042550364145	0.6235994397759104	0.0438290883298845
seed_80	1omics_M_cVSpos	RF	top60	0.85	0.1135368882786559	0.8647619047619047	0.1414854783699343	0.85	0.1369306393762915	0.85	0.1629800601300662	0.15	0.1629800601300662	0.15	0.1369306393762915	0.8584126984126984	0.1330230706087667	0.7114197199681812	0.22863313948578895	0.8503828197945845	0.1087802021578049
seed_80	3omics_PAM_cVSneg	RF	top90	0.8875	0.0814900300650331	0.901984126984127	0.0966699571989277	0.875	0.0883883476483184	0.9	0.1045825033167594	0.1	0.1045825033167594	0.125	0.0883883476483184	0.8797619047619047	0.0798053265681687	0.7783597360771242	0.16179398760330937	0.8863725490196078	0.0816322927447344
seed_80	1omics_P_cVSneg	RF	top70	0.7875	0.0712609640686961	0.8523809523809524	0.101574900036674	0.7	0.0684653196881457	0.875	0.0883883476483184	0.125	0.0883883476483184	0.3	0.0684653196881457	0.7444444444444445	0.05773502691896261	0.5857680996884914	0.14794700918848552	0.7676190476190475	0.0760713354198699
seed_80	1omics_AA_cVSneg	RF	top40	0.5625	0.0625	0.5866666666666667	0.0836660026534075	0.475	0.0559016994374947	0.65	0.1369306393762915	0.35	0.1369306393762915	0.525	0.0559016994374947	0.5490909090909091	0.05004130525281048	0.13024755039739414	0.12912496814379362	0.5208791208791209	0.0487434178378393
seed_80	1omics_M_cVSneg	RF	10p	0.8625	0.1026979795322186	0.8550505050505051	0.1330181411880115	0.9	0.0559016994374947	0.825	0.1895718861012887	0.175	0.1895718861012887	0.1	0.0559016994374947	0.8877777777777778	0.07180971941505644	0.7336708249708678	0.1954658039944267	0.8722703818369453	0.0819030720407197
seed_80	3omics_PAM_cVSra	RF	top40	0.8416666666666667	0.054326686710022	0.8444423558897243	0.0842176692895644	0.95	0.0522912516583797	0.625	0.2338535866733713	0.375	0.2338535866733713	0.05	0.0522912516583797	0.8905555555555555	0.1062041476951551	0.6435216268551509	0.12893620974945733	0.8903244834696448	0.032184029158818
seed_80	1omics_P_cVSra	RF	top100	0.7416666666666667	0.0950146187582614	0.7686451422674333	0.0788252357303836	0.8875	0.1026979795322186	0.45	0.2270737765573118	0.55	0.2270737765573118	0.1125	0.1026979795322186	0.6857142857142857	0.2037071393924518	0.3874724072300919	0.2425414001755638	0.8203779481198836	0.0670938954506006
seed_80	1omics_AA_cVSra	RF	top900	0.6583333333333333	0.054326686710022	0.6802669717772692	0.0364956435838322	0.925	0.0814900300650331	0.125	0.1530931089239486	0.875	0.1530931089239486	0.075	0.0814900300650331	[0.0, 1.0, 0.25, 0.6, 'nan']	[0.0, 1.0, 0.25, 0.6, 'nan']	[-0.14744195615489714, 0.29488391230979427, -0.07905694150420949, 0.29019050004400465, 'nan']	[-0.14744195615489714, 0.29488391230979427, -0.07905694150420949, 0.29019050004400465, 'nan']	0.7823931623931624	0.0382978472991726
seed_80	1omics_M_cVSra	RF	top50	0.8250000000000001	0.0994778032192776	0.811634701727581	0.0932391061959331	0.975	0.0342326598440728	0.525	0.270993542358485	0.475	0.270993542358485	0.025	0.0342326598440728	0.9	0.14907119849998599	0.5877993146804963	0.25027573933106145	0.883850339825572	0.0619992385159054
seed_81	3omics_PAM_cVSpos	RF	top200	0.825	0.2227316210150682	0.8259090909090909	0.2245035846131019	0.875	0.1530931089239486	0.775	0.3112474899497183	0.225	0.3112474899497183	0.125	0.1530931089239486	0.8327777777777777	0.24907545091179414	0.6543347600874063	0.45213098341807373	0.8447076023391813	0.184535369849861
seed_81	1omics_P_cVSpos	RF	top400	0.7125	0.1369306393762915	0.76	0.1816590212458495	0.725	0.2236067977499789	0.7	0.2877716108305334	0.3	0.2877716108305334	0.275	0.2236067977499789	0.7272727272727273	0.19314467854518125	0.4545729270806753	0.2874254831529812	0.7097435897435898	0.1219883004441328
seed_81	1omics_AA_cVSpos	RF	top500	0.675	0.1026979795322186	0.6923809523809524	0.120307617807412	0.65	0.1369306393762915	0.7	0.1425219281373922	0.3	0.1425219281373922	0.35	0.1369306393762915	0.6733333333333333	0.11879019787470309	0.35774490100141976	0.21162499148555255	0.665079365079365	0.1029301132499903
seed_81	1omics_M_cVSpos	RF	top100	0.85	0.121834929310112	0.8441558441558441	0.1624674805609974	0.9	0.1045825033167594	0.8	0.2270737765573118	0.2	0.2270737765573118	0.1	0.1045825033167594	0.8933333333333333	0.10587670444063639	0.7181155343956193	0.23148185084551648	0.8624561403508771	0.1049234283815119
seed_81	3omics_PAM_cVSneg	RF	1p	0.8875	0.1354967711792425	0.8761904761904762	0.1291482260749713	0.9	0.1629800601300662	0.875	0.125	0.125	0.125	0.1	0.1629800601300662	0.9047619047619048	0.14677176197545183	0.7779644730092272	0.2698688158799078	0.8862745098039215	0.1423426777480904
seed_81	1omics_P_cVSneg	RF	top50	0.8125	0.0988211768802618	0.8166666666666667	0.1296957503325417	0.825	0.1118033988749894	0.8	0.1425219281373922	0.2	0.1425219281373922	0.175	0.1118033988749894	0.8242857142857143	0.11198578627009148	0.6328838068575239	0.20294750093802547	0.815546218487395	0.0920590057107302
seed_81	1omics_AA_cVSneg	RF	top800	0.6	0.0712609640686961	0.6294444444444445	0.1147931580530933	0.55	0.0684653196881457	0.65	0.1629800601300662	0.35	0.1629800601300662	0.45	0.0684653196881457	0.5865584415584415	0.05445241756228521	0.20774139297896974	0.15239226882607304	0.5800096961861668	0.0495438189706755
seed_81	1omics_M_cVSneg	RF	40p	0.8375	0.1688657010763287	0.8406349206349206	0.1781798175077497	0.85	0.1629800601300662	0.825	0.2091650066335189	0.175	0.2091650066335189	0.15	0.1629800601300662	0.8444444444444444	0.16850834320114558	0.6799995140265565	0.33655707899909065	0.8415686274509804	0.1617284570200095
seed_81	3omics_PAM_cVSra	RF	top100	0.8416666666666667	0.074535599249993	0.8286898395721926	0.0817458218698473	0.975	0.0559016994374947	0.575	0.2436698586202241	0.425	0.2436698586202241	0.025	0.0559016994374947	0.95	0.11180339887498948	0.6447595419503206	0.17131714661918107	0.8929160021265284	0.0469852811789157
seed_81	1omics_P_cVSra	RF	top60	0.75	0.0977169949963214	0.7830303030303031	0.1003803601935177	0.8875	0.0927024810886957	0.475	0.298433409657833	0.525	0.298433409657833	0.1125	0.0927024810886957	0.6666666666666666	0.21872244094477253	0.3985229776460465	0.27790622720215663	0.8267119411431806	0.063756893973801
seed_81	1omics_AA_cVSra	RF	top700	0.65	0.0228217732293819	0.6800041605991263	0.0173106262947276	0.9	0.0559016994374947	0.15	0.1045825033167594	0.85	0.1045825033167594	0.1	0.0559016994374947	0.38	0.216794833886788	0.05928405364402668	0.11953719711292068	0.7737626116573485	0.0192709805021494
seed_81	1omics_M_cVSra	RF	top30	0.8333333333333334	0.0779511955577904	0.8127374586198116	0.0821145481359498	0.9875	0.0279508497187473	0.525	0.2404423007708918	0.475	0.2404423007708918	0.0125	0.0279508497187473	0.9666666666666667	0.07453559924999298	0.6226474194477141	0.17861469324546467	0.8895817855570177	0.0483118137060333
seed_82	3omics_PAM_cVSpos	RF	top70	0.85	0.0838525491562421	0.8353535353535354	0.1154788895921438	0.9	0.1629800601300662	0.8	0.1677050983124842	0.2	0.1677050983124842	0.1	0.1629800601300662	0.9177777777777778	0.1309037908890946	0.72572634235944	0.15646046732407803	0.8546012089046146	0.0917806606848676
seed_82	1omics_P_cVSpos	RF	top700	0.7	0.1118033988749894	0.7224242424242424	0.1145438511992965	0.7	0.2091650066335189	0.7	0.2091650066335189	0.3	0.2091650066335189	0.3	0.2091650066335189	0.7174025974025974	0.16339293375524813	0.4192881899398499	0.2287459055352194	0.6914238839935435	0.1165620356971501
seed_82	1omics_AA_cVSpos	RF	top500	0.6375	0.0522912516583797	0.6704761904761904	0.0914979895198129	0.575	0.1118033988749894	0.7	0.1425219281373922	0.3	0.1425219281373922	0.425	0.1118033988749894	0.6250505050505051	0.04756278104785314	0.2849740655302474	0.11141001478285842	0.6106959706959707	0.058767183250588
seed_82	1omics_M_cVSpos	RF	top100	0.8625	0.1118033988749894	0.8833333333333333	0.136295226948301	0.85	0.1045825033167594	0.875	0.1530931089239486	0.125	0.1530931089239486	0.15	0.1045825033167594	0.8528571428571429	0.10562616984015864	0.7305122284501421	0.22339234727334537	0.8626050420168068	0.1046141495935272
seed_82	3omics_PAM_cVSneg	RF	top100	0.8625	0.0814900300650331	0.8705555555555555	0.133443241737572	0.875	0.0	0.85	0.1629800601300662	0.15	0.1629800601300662	0.125	0.0	0.8686507936507937	0.023660246326609246	0.7320345550438856	0.15982386410993288	0.86859477124183	0.068377267284982
seed_82	1omics_P_cVSneg	RF	top50	0.8375	0.0947859430506443	0.8711111111111111	0.1417701147354362	0.825	0.1677050983124842	0.85	0.1629800601300662	0.15	0.1629800601300662	0.175	0.1677050983124842	0.8483116883116883	0.14227271245413567	0.6966549555287266	0.1927042681589559	0.8324642677583854	0.0943829568601765
seed_82	1omics_AA_cVSneg	RF	top1000	0.6	0.1438858054152667	0.6104761904761904	0.1653828102400684	0.55	0.1895718861012887	0.65	0.1629800601300662	0.35	0.1629800601300662	0.45	0.1895718861012887	0.5977777777777777	0.13249737942901194	0.20407008203465837	0.2906065872118116	0.5733333333333333	0.1666530606691202
seed_82	1omics_M_cVSneg	RF	top60	0.8375	0.1438858054152667	0.8311111111111111	0.1704025734460517	0.875	0.0883883476483184	0.8	0.2091650066335189	0.2	0.2091650066335189	0.125	0.0883883476483184	0.8539682539682539	0.12004870095993041	0.6799995140265565	0.2855251927210074	0.8494117647058823	0.1269401527638067
seed_82	3omics_PAM_cVSra	RF	top30	0.85	0.0756912588524372	0.8621048722519311	0.0882370046733169	0.9375	0.0625	0.675	0.2592055169165965	0.325	0.2592055169165965	0.0625	0.0625	0.8734126984126984	0.12895604337800048	0.66085154716418	0.17836630700397144	0.8944984777365182	0.0473456312951226
